








15546300000 -26.45 -9.34 -0.30 -7.52 -0.32 -7.46 -41.46 -41.68
15651275000 -27.14 -9.88 -0.28 -9.89 -0.33 -10.05 -40.43 -53.69
15756250000 -27.76 -11.91 -0.30 -12.27 -0.32 -12.51 -41.41 -56.68
15861225000 -28.36 -10.11 -0.28 -14.91 -0.31 -15.07 -42.88 -64.10
15966200000 -29.13 -11.00 -0.31 -17.38 -0.33 -17.60 -44.12 -71.60
16071175000 -29.96 -8.28 -0.33 -19.78 -0.31 -20.10 -46.93 -87.07
16176150000 -30.64 -5.03 -0.29 -22.26 -0.32 -22.55 -63.18 -113.09
16281125000 -31.21 0.66 -0.29 -24.66 -0.33 -25.02 -61.52 -176.20
16386100000 -31.85 5.08 -0.29 -27.30 -0.33 -27.56 -52.96 90.98
16491075000 -31.70 13.17 -0.31 -29.78 -0.35 -30.00 -49.33 85.40
16596050000 -31.29 14.41 -0.27 -32.27 -0.33 -32.35 -43.87 68.98
16701025000 -30.74 22.26 -0.29 -34.92 -0.34 -34.72 -41.70 55.55
16806000000 -30.18 24.88 -0.28 -37.36 -0.32 -37.26 -39.07 54.32
16910975000 -29.38 25.76 -0.29 -39.84 -0.31 -39.70 -37.60 49.39
17015950000 -28.42 26.82 -0.29 -42.42 -0.34 -42.27 -36.69 43.95
17120925000 -27.33 27.58 -0.29 -45.00 -0.29 -44.75 -34.49 40.60
17225900000 -26.79 26.35 -0.31 -47.56 -0.28 -47.17 -34.17 33.46
17330875000 -26.04 26.15 -0.34 -50.15 -0.27 -49.87 -32.90 26.88
17435850000 -25.11 22.31 -0.34 -52.58 -0.30 -52.26 -31.71 19.37
17540825000 -24.35 21.55 -0.35 -55.11 -0.29 -54.99 -30.78 15.50
17645800000 -23.73 17.01 -0.35 -57.21 -0.32 -57.61 -29.92 4.82
17750775000 -23.22 13.17 -0.40 -59.48 -0.33 -60.22 -29.21 -3.98
17855750000 -22.75 11.75 -0.40 -62.21 -0.34 -62.44 -28.09 -9.76
17960725000 -22.41 7.85 -0.38 -64.43 -0.34 -65.03 -27.77 -17.68
18065700000 -22.31 4.82 -0.33 -66.92 -0.35 -67.51 -27.23 -24.98
18170675000 -22.29 -0.05 -0.37 -69.02 -0.44 -70.11 -26.48 -33.47
18275650000 -22.44 -3.48 -0.39 -71.49 -0.47 -72.14 -26.23 -40.68
18380625000 -22.53 -6.18 -0.33 -74.20 -0.42 -74.63 -25.88 -46.98
18485600000 -22.81 -11.67 -0.36 -76.52 -0.41 -76.89 -25.36 -53.59
18590575000 -22.90 -17.36 -0.29 -79.01 -0.41 -79.07 -25.18 -59.41
18695550000 -23.07 -23.19 -0.27 -81.63 -0.33 -81.68 -24.49 -67.86
18800525000 -23.30 -32.07 -0.31 -84.19 -0.37 -83.95 -24.21 -75.48
18905500000 -23.59 -41.78 -0.29 -86.80 -0.35 -86.67 -23.85 -83.69
19010475000 -23.78 -51.46 -0.25 -89.76 -0.28 -89.14 -23.32 -91.09
19115450000 -23.88 -63.43 -0.25 -91.97 -0.27 -92.05 -22.74 -98.79
19220425000 -23.63 -74.93 -0.25 -94.92 -0.25 -94.64 -22.50 -107.46
19325400000 -23.28 -84.40 -0.26 -96.99 -0.32 -96.55 -22.45 -113.92
19430375000 -22.86 -95.93 -0.35 -99.96 -0.29 -99.16 -22.08 -121.99
19535350000 -22.34 -106.21 -0.34 -102.79 -0.30 -102.16 -21.68 -128.35
19640325000 -21.81 -114.10 -0.39 -105.22 -0.27 -105.02 -21.66 -135.86
19745300000 -21.15 -122.51 -0.39 -107.34 -0.29 -107.48 -21.36 -142.98
19850275000 -20.41 -129.10 -0.39 -109.82 -0.30 -109.96 -21.02 -150.33
19955250000 -19.93 -134.82 -0.51 -111.88 -0.31 -112.52 -20.83 -157.03
20060225000 -19.34 -139.33 -0.52 -114.86 -0.38 -115.21 -20.55 -163.49
20165200000 -18.87 -144.40 -0.47 -117.09 -0.46 -117.68 -20.22 -169.45
20270175000 -18.32 -148.10 -0.49 -119.08 -0.50 -119.63 -19.89 -175.62
20375150000 -17.92 -153.18 -0.43 -121.27 -0.44 -121.64 -19.72 176.46
20480125000 -17.73 -157.72 -0.52 -123.97 -0.34 -123.74 -19.39 170.11
20585100000 -17.55 -161.70 -0.47 -126.52 -0.31 -126.92 -19.38 164.71
20690075000 -17.54 -165.44 -0.45 -128.68 -0.28 -130.01 -19.50 158.68
20795050000 -17.22 -168.12 -0.38 -130.51 -0.38 -132.11 -19.03 152.46
20900025000 -17.22 -173.08 -0.45 -133.10 -0.36 -134.26 -18.82 146.18
21005000000 -17.35 -177.25 -0.32 -135.57 -0.36 -136.71 -18.86 140.96
21109975000 -17.29 179.61 -0.37 -138.48 -0.37 -139.90 -19.02 136.10
21214950000 -17.19 176.49 -0.26 -141.32 -0.31 -142.23 -18.92 129.87
21319925000 -17.30 172.19 -0.33 -143.20 -0.40 -145.09 -18.74 124.14
21424900000 -17.29 167.16 -0.32 -146.17 -0.40 -147.49 -18.69 119.53
